id,campaign_id,central_claim,llm_backends,dataset,languages,veracity,veracity_confidence,member_count
nar_735,camp_416,"Evidence suggests ground shelling caused damage, while poisoning claims lack proof and sanctions are permanent.",bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_403,camp_417,Russia is publicly criticizing the EU over sanctions and vaccine registration delays while maintaining its stance on climate issues.,bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,3
nar_256,camp_417,"External powers and political maneuvering are influencing European affairs, including vaccine distribution and regional politics.",bm25_rag,euvsdisinfo,English|Lithuanian|Russian,,,5
nar_234,camp_418,The government is actively managing public information while advancing key national development projects.,bm25_rag,euvsdisinfo,Arabic,,,3
nar_722,camp_418,Kazakhstan's instability highlights the need for collective security while military movements in Ukraine remain strategically opaque.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_423,camp_419,"Geopolitical instability is evident in Xinjiang, Donbas, and Moldova due to external influences.",bm25_rag,euvsdisinfo,ES|RU,,,3
nar_765,camp_419,"Poland faces persistent economic hardship, failing public services, and multiple community crises.",bm25_rag,euvsdisinfo,EN,,,3
nar_980,camp_420,Geopolitical interests influence international support and military production in regions like Ukraine.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_922,camp_420,Russia's actions and geopolitical maneuvers are framed by narratives questioning international transparency and asserting defensive justifications.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_416,camp_421,Authorities used force against protesters while Russian media controlled the narrative of the Skripal poisoning.,bm25_rag,euvsdisinfo,ARMENIAN|EN,,,3
nar_421,camp_421,Russia claims external forces and NATO are escalating tensions while the central bank may raise rates despite falling inflation.,bm25_rag,euvsdisinfo,EN|RU,,,4
nar_984,camp_422,"International scrutiny and political pressures are shaping state actions, particularly concerning Russia and Belarus.",bm25_rag,euvsdisinfo,English|Russian,,,4
nar_261,camp_422,"The COVID-19 crisis is framed as a manufactured event, potentially involving US military interests, to serve economic and geopolitical agendas.",bm25_rag,euvsdisinfo,Arabic|English,,,3
nar_571,camp_116,"Regional tensions are escalating due to disputed actions by Ukraine, Serbia, and questions about nuclear material.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_675,camp_423,"Geopolitical tensions involve Ukraine's energy choices, EU aid negotiations, and the political fallout surrounding Navalny.",bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,3
nar_254,camp_286,"Geopolitical tensions involve Russia's demands, NATO concerns over military buildup, and US election certification processes.",bm25_rag,euvsdisinfo,English,,,3
nar_236,camp_423,"Nations are updating laws and treaties to favor state interests, potentially impacting groups like Russian populations.",bm25_rag,euvsdisinfo,English,,,3
nar_957,camp_424,"Regional conflicts, such as in Syria and Ukraine, raise concerns about misinformation, escalation, and environmental safety.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_201,camp_424,"Governments and institutions are focusing on education, national stability, and military/agricultural modernization.",bm25_rag,euvsdisinfo,English|Georgian|Romanian,,,4
nar_35,camp_425,"European inaction, threats against journalists, and the need for unified sanctions highlight international failures regarding Russia.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_524,camp_93,Geopolitical tensions and external pressures are driving significant events in Eastern Europe.,bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_42,camp_425,"Russia frames its invasion as necessary to neutralize threats, while Ukraine remains committed to defending itself.",bm25_rag,euvsdisinfo,Arabic|English,,,3
nar_434,camp_426,Russian military actions and international sanctions are linked to civilian harm and vaccine scrutiny.,bm25_rag,euvsdisinfo,RU|UK,,,3
nar_887,camp_426,Western nations selectively enforce standards while criticizing Russia's discriminatory policies.,bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
nar_787,camp_427,Global actors are allegedly weaponizing the COVID-19 pandemic while nuclear site communication remains unclear.,bm25_rag,euvsdisinfo,ARMENIAN|EN,,,3
nar_43,camp_427,"US actions and rising tensions are fueling international conflict concerns, alongside unusual wildlife observations.",bm25_rag,euvsdisinfo,Arabic|English,,,3
nar_607,camp_428,"Global instability, including supply chain disruptions and political dissent, poses significant threats to populations.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_327,camp_428,"The provided claims are unrelated and lack a single, coherent central narrative.",bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_774,camp_429,Local authorities are allegedly influenced by diaspora groups while regional identities align with Russia and European integration.,bm25_rag,euvsdisinfo,FINNISH|RU,,,3
nar_709,camp_190,Western nations are allegedly pressuring Russia while Ukrainian authorities utilize foreign conflicts to manage domestic political factions.,bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_199,camp_429,Russian influence operations and geopolitical maneuvering are shaping the current political landscape in Ukraine.,bm25_rag,euvsdisinfo,Arabic|English,,,3
nar_120,camp_430,Russian and Belarusian authorities are suppressing dissent while restricting international oversight in the conflict zone.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_157,camp_430,Western sources are allegedly using disinformation to discredit Russia regarding its actions in Ukraine and Libya.,bm25_rag,euvsdisinfo,Arabic|English|Hungarian,,,3
nar_905,camp_431,Global entities are allegedly using the pandemic to exert control and undermine national sovereignty worldwide.,bm25_rag,euvsdisinfo,Russian,,,3
nar_311,camp_431,Geopolitical conflicts and regional tensions are intertwined with claims of advanced weaponry and foreign policy failures.,bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_40,camp_432,Russia is publicly dismissing Western warnings while other nations question the legitimacy of Ukrainian political events.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_87,camp_432,Foreign actors are allegedly funding political campaigns and orchestrating movements to influence elections and territorial claims.,bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_666,camp_49,"Geopolitical tensions involve regional dialogues, violent political unrest, and accusations of historical revisionism between major powers.",bm25_rag,euvsdisinfo,ARABIC|EN,,,3
nar_114,camp_433,Authorities violently suppressed protests in Russia while questioning the legitimacy of its political processes.,bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_321,camp_433,"Massive, coordinated violence involving Ukrainian nationalists against Poles occurred in Volhynia during World War II.",bm25_rag,euvsdisinfo,Russian|Ukrainian,,,3
nar_63,camp_434,Western pressure and media campaigns are impacting Russia while energy flows shift in Eastern Europe.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_965,camp_434,Russia engages in geopolitical interference globally while facing international criticism for its actions.,bm25_rag,euvsdisinfo,Arabic|English,,,3
nar_331,camp_435,External forces and internal actors are manipulating events in Eastern Europe to achieve political goals.,bm25_rag,euvsdisinfo,English|Russian|Spanish,,,4
nar_939,camp_435,"The ""Dignity and Truth Platform"" party, known as Nastase, is linked to mandatory mobilization and scrutiny by various global bodies.",bm25_rag,euvsdisinfo,English,,,3
nar_355,camp_44,Ukraine's political stability and military modernization are hindered by unresolved conflict and international restrictions.,bm25_rag,euvsdisinfo,RU|UK,,,3
nar_444,camp_436,"These claims cover unrelated geopolitical events, a celebrity gesture, and Ukrainian military legislation.",bm25_rag,euvsdisinfo,ARABIC|UK,,,3
nar_248,camp_436,Gates is allegedly promoting specific energy and dietary changes while unrelated website issues are being reported.,bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_235,camp_437,Global FDI flows are declining due to economic volatility and evolving government industrial policies.,bm25_rag,euvsdisinfo,English,,,3
nar_239,camp_437,Russian disinformation falsely claimed Ukrainian nuclear surrender while NATO supports Ukraine's defense and training efforts.,bm25_rag,euvsdisinfo,English|Russian|Ukrainian,,,3
nar_824,camp_438,Geopolitical tensions are causing divided international support and questionable adherence to global agreements.,bm25_rag,euvsdisinfo,CS|EN,,,3
nar_864,camp_438,"Western influence and Russian aggression are driving conflict, causing widespread fear and trauma in the region.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_558,camp_439,"African manufacturing faces long-term challenges despite major industry deals, while other geopolitical narratives involve dismissed claims and failed projects.",bm25_rag,euvsdisinfo,EN|RU,,,4
nar_703,camp_439,"International bodies rejected Donetsk referendums, while unrelated personal incidents involved a past arrest and funeral attendance.",bm25_rag,euvsdisinfo,RU,,,3
nar_606,camp_440,"Internal corruption and government overreach are the primary threats to Ukraine, overshadowing external military concerns.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_692,camp_93,"Geopolitical tensions involve military actions, technology restrictions, and ongoing conflict in Eastern Ukraine.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_523,camp_440,Some nations are accused of anti-Russian sentiment while authorities allegedly used violence against residents.,bm25_rag,euvsdisinfo,EN|HUNGARIAN|RU,,,3
nar_994,camp_441,NATO's narrative of Russian threat overlooks its own historical actions and disputed chemical evidence.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_857,camp_441,Global powers are heavily investing in advanced military and space technologies through government budgets.,bm25_rag,euvsdisinfo,Georgian,,,4
nar_1001,camp_441,"Western policies are allegedly designed to destabilize regions and exert undue influence, while simultaneously promoting harmful narratives.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_115,camp_1,"Russia is accused of military buildup near Ukraine, while the US fleet faces restrictions in Russian waters.",bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_896,camp_442,Regional security crises highlight the necessity of organizations like the OДКБ amid opaque military aid and aggressive actions.,bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
nar_680,camp_3,"The provided claims cover disparate topics, making a single unifying central claim impossible.",bm25_rag,euvsdisinfo,EN|ITALIAN,,,3
nar_117,camp_442,External actors and specific regimes are being blamed for various international incidents and investigations.,bm25_rag,euvsdisinfo,English|Polish|Russian,,,3
nar_329,camp_443,A shared narrative is linking a prominent figure's health crisis with airline operational issues.,bm25_rag,euvsdisinfo,Arabic,,,4
nar_647,camp_443,A prominent figure's health crisis and airline issues are being linked to broader political and religious narratives.,bm25_rag,euvsdisinfo,ARABIC,,,3
nar_411,camp_444,"Child protection measures are declining overall, though they remain more prevalent among immigrant youth.",bm25_rag,euvsdisinfo,ARABIC|NORWEGIAN NYNORSK,,,3
nar_560,camp_49,Geopolitical tensions are rising due to sovereignty disputes and international interference claims.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_334,camp_444,Russia frames its actions as humanitarian responses to perceived Ukrainian aggression and violations.,bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_243,camp_49,Geopolitical tensions are rising globally due to competing territorial claims and international interference.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_247,camp_445,International actions and geopolitical tensions are creating significant humanitarian and diplomatic challenges globally.,bm25_rag,euvsdisinfo,English|French|Russian,,,3
nar_812,camp_445,European governments must jointly investigate Belarus's actions to uphold human rights and ensure state accountability.,bm25_rag,euvsdisinfo,EN,,,3
